id,summary,is_stem_ground_truth,is_stem_llm,tfidf_label,tfidf_prob,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Objective,emotion_vector
9780132525763,"The new Savvas Chemistry program combines our proven content with cutting-edge digital support to help students connect chemistry to their daily lives. With a fresh approach to problem-solving, a variety of hands-on learning opportunities, and more math support than ever before, Savvas Chemistry will ensure success in your chemistry classroom. Our program provides features and resources unique to Savvas--including the Understanding by Design Framework and powerful online resources to engage and motivate your students, while offering support for all types of learners in your classroom.",True,1,STEM,0.6690592892733984,0.0162629262532651,0.0880774322825347,0.0081225176226428,0.0324363974666332,0.0729058575160124,0.0167817654846674,0.0078362614949726,0.2208466024975847,0.5367302393816866,"{'Anger': 0.0162629262532651, 'Anticipation': 0.0880774322825347, 'Disgust': 0.0081225176226428, 'Fear': 0.0324363974666332, 'Joy': 0.0729058575160124, 'Sadness': 0.0167817654846674, 'Surprise': 0.0078362614949726, 'Trust': 0.2208466024975847}"
0451168380,"Russell Baker's story of growing up in America in backwoods Virginia, in New Jersey, and Baltimore. A story of hard times, family relationships, and love.",False,0,Non-STEM,0.6416835282024853,0.0,0.0658104952685264,0.0,0.0220597271721764,0.0964729015607717,0.0,0.0,0.1397320879931178,0.6759247880054073,"{'Anger': 0.0, 'Anticipation': 0.0658104952685264, 'Disgust': 0.0, 'Fear': 0.0220597271721764, 'Joy': 0.0964729015607717, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.1397320879931178}"
9780136017615,"This classic work presents the religions of the world in a way that captures the total human experience in a factual and empathetic manner, helping students gain a sense of each religion's unique characteristics, positive meaning, romance, and beauty, while tackling some of today's most critical religious issues. Written in an engaging style, it comes fully updated--with fresh insights and informationon each of the world's major religions, as well as on new religious movements. Specific sections on the role of women in each of the world religions, the world religions in America, and (new to this edition) religion, governance, and public life are special features of this text. This text also includes a wealth of learning aids, including practical outlines that guide students in researching and writing papers and through visits to religious sites, as well as information to help guide students in their on-line research.",False,0,STEM,0.5049124038624637,0.006924755347087,0.0428812208474332,0.0,0.0155088388622496,0.0813201458118295,0.0087539360048081,0.0189973476880463,0.133138220729843,0.6924755347087029,"{'Anger': 0.006924755347087, 'Anticipation': 0.0428812208474332, 'Disgust': 0.0, 'Fear': 0.0155088388622496, 'Joy': 0.0813201458118295, 'Sadness': 0.0087539360048081, 'Surprise': 0.0189973476880463, 'Trust': 0.133138220729843}"
0394744128,"For anyone who has ever wanted to take an acting class, ""this is the best book on acting written in the last twenty years"" (David Mamet, from the Introduction). This book describes a technique developed and refined by the authors, all of them young actors, in their work with Pulitzer Prize-winning playwright David Mamet, actor W. H. Macy, and director Gregory Mosher. A Practical Handbook for the Actor is written for any actor who has ever experienced the frustrations of acting classes that lacked clarity and objectivity, and that failed to provide a dependable set of tools. An actor's job, the authors state, is to ""find a way to live truthfully under the imaginary circumstances of the play."" The ways in which an actor can attain that truth form the substance of this eloquent book.",False,0,Non-STEM,0.6080522404537764,0.0159095828566127,0.0472339899192925,0.0016852716534215,0.0160178113114196,0.0671789480194192,0.0246915489038003,0.0095395652308358,0.1065277219456384,0.7112155601595597,"{'Anger': 0.0159095828566127, 'Anticipation': 0.0472339899192925, 'Disgust': 0.0016852716534215, 'Fear': 0.0160178113114196, 'Joy': 0.0671789480194192, 'Sadness': 0.0246915489038003, 'Surprise': 0.0095395652308358, 'Trust': 0.1065277219456384}"
9780451528957,Classic literature of duality between good and evil.,False,0,Non-STEM,0.7042248015015204,0.1000992485467177,0.0543031334184035,0.1074719977314618,0.1181057705940734,0.1226428470154544,0.0952786048490004,0.031050616758826,0.0874805047497518,0.2835672763363108,"{'Anger': 0.1000992485467177, 'Anticipation': 0.0543031334184035, 'Disgust': 0.1074719977314618, 'Fear': 0.1181057705940734, 'Joy': 0.1226428470154544, 'Sadness': 0.0952786048490004, 'Surprise': 0.031050616758826, 'Trust': 0.0874805047497518}"
978-0-205-74422-0,"For two-semester courses in Art History, Global Art History, and for Introductory Art courses taught from a historical perspective. ART HISTORY provides students with the most student-friendly, contextual, and inclusive art history survey text on the market. These hallmarks make ART HISTORY the choice for instructors who seek to actively engage their students in the study of art. This new edition of ART HISTORY is the result of a happy and productive collaboration between two scholar-teachers (Marilyn Stokstad and Michael Cothren) who share a common vision that survey courses on the history of art should be filled with as much enjoyment as erudition, and that they should foster an enthusiastic, as well as an educated, public for the visual arts. Like its predecessors, this new edition seeks to balance formal and iconographic analysis with contextual art history in order to craft interpretations that will engage a diverse student population. Throughout the text, the visual arts are treated as part of a larger world, in which geography, politics, religion, economics, philosophy, social life, and the other fine arts are related components of a vibrant and cultural landscape. Please visitwww.pearsonhighered.com/stokstad4e more information and to view a video from author, Marilyn Stokstad, to see a chapter from the book and an online demo of the Prentice Hall Digital Art Library.",False,0,Non-STEM,0.6430812939894281,0.003349301887565,0.1143266592965647,0.0019817385251607,0.000769766203988,0.0920853294026122,0.0006223641649265,0.0247062195471481,0.0906604430250174,0.6714981779470172,"{'Anger': 0.003349301887565, 'Anticipation': 0.1143266592965647, 'Disgust': 0.0019817385251607, 'Fear': 0.000769766203988, 'Joy': 0.0920853294026122, 'Sadness': 0.0006223641649265, 'Surprise': 0.0247062195471481, 'Trust': 0.0906604430250174}"
0-13-576612-5,"This short survey of the rich and long history of Japan provides an overall framework from its origins to today. It presents traditions in every field of the arts and literature, political changes, economic advancements, and developments in society, commerce, and culture.Five chapters cover distinct eras: Japan's origins to the twelfth century; medieval Japan, Tokugawa Rule, modern Japan: 1853-1945, and from war's end to the new millenium.For anyone interested in the civilization of Asia and Japan.",False,0,Non-STEM,0.672184538231632,0.0,0.0307572702315298,0.0018949976919899,0.0493428245183547,0.0607128106702947,0.0339155997181798,0.0041787128592599,0.1146473603653944,0.7045504239449965,"{'Anger': 0.0, 'Anticipation': 0.0307572702315298, 'Disgust': 0.0018949976919899, 'Fear': 0.0493428245183547, 'Joy': 0.0607128106702947, 'Sadness': 0.0339155997181798, 'Surprise': 0.0041787128592599, 'Trust': 0.1146473603653944}"
978-0-205-06640-7,"The London, Upton, Stone series has helped over 1,000,000 photography students capture their potential. The new 8th edition of A Short Course in Photography introduces students to the fundamentals of photography and suggests ways in which they might create photographs that have meaning. With a special focus on black and white photography, the book also explores digital techniques and web photography resources, equipment, cameras and camera accessories, the exposure and development of film, and the making and finishing of prints. All aspects of the process are explained and illustrated clearly in two-page spreads, each of which addresses a self-contained topic.",False,1,Non-STEM,0.5976701589193667,0.0050262024897235,0.0406382108277649,0.0,0.0255790847635931,0.0434240517426116,0.0133837252342638,0.0062340495996571,0.0669770703863162,0.7987376049560694,"{'Anger': 0.0050262024897235, 'Anticipation': 0.0406382108277649, 'Disgust': 0.0, 'Fear': 0.0255790847635931, 'Joy': 0.0434240517426116, 'Sadness': 0.0133837252342638, 'Surprise': 0.0062340495996571, 'Trust': 0.0669770703863162}"
9781111831066,"""The inside story of American history. One of the most popular American history texts ever written, The American Pageant combines colorful anecdotes, first-person quotations, and the authors' trademark wit to engage students like no other text. This revised edition includes in-depth explorations of the cultural innovations, artistic movements, and intellectual doctrines that have engaged and inspired Americans and shaped the course of American history. New in-text features present primary sources, scholarly debates, and key historical figures, and offer context for the major periods in American history -- giving you the tools you need to analyze key events and eras like a historian!""--Back cover.",False,0,Non-STEM,0.6677989266064158,0.0346159368269921,0.0376022972002871,0.0012347451543431,0.0,0.0754630294328786,0.0042354630294328,0.0104235463029432,0.1041923905240488,0.7322325915290739,"{'Anger': 0.0346159368269921, 'Anticipation': 0.0376022972002871, 'Disgust': 0.0012347451543431, 'Fear': 0.0, 'Joy': 0.0754630294328786, 'Sadness': 0.0042354630294328, 'Surprise': 0.0104235463029432, 'Trust': 0.1041923905240488}"
0140482091,Lady Windermere's fan - A Woman of no importance - An ideal husband - Salome_______________,False,0,Non-STEM,0.6326602801498662,0.0,0.0751328832064358,0.0,0.0,0.0629219939663841,0.0,0.0,0.0,0.8619451228271799,"{'Anger': 0.0, 'Anticipation': 0.0751328832064358, 'Disgust': 0.0, 'Fear': 0.0, 'Joy': 0.0629219939663841, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.0}"
0-382-36569-0,Silver Burdett Making Music provides developmentally appropriate music learning activities for students in grades pre-kindergarten through eight. This sequential curriculum builds students' knowledge and skills within and across grade levels and engages ALL students in the music making process.,False,0,Non-STEM,0.5961707024529157,0.0025792188651436,0.0633750921149594,0.0,0.0229263899123884,0.1216736264636043,0.0019651191353475,0.0,0.0915008597396217,0.6959796937689346,"{'Anger': 0.0025792188651436, 'Anticipation': 0.0633750921149594, 'Disgust': 0.0, 'Fear': 0.0229263899123884, 'Joy': 0.1216736264636043, 'Sadness': 0.0019651191353475, 'Surprise': 0.0, 'Trust': 0.0915008597396217}"
0844259241,A collection of eighty-five selections that exemplify the range and depth of the writing of Africian Americans. f.,False,0,Non-STEM,0.6725379587313227,0.0,0.0362114457283231,0.0,0.0,0.0,0.0,0.0,0.1449367664452734,0.8188517878264034,"{'Anger': 0.0, 'Anticipation': 0.0362114457283231, 'Disgust': 0.0, 'Fear': 0.0, 'Joy': 0.0, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.1449367664452734}"
0844253073,"Theatre: art in action, teacher's resource binder includes Teacher's resource book (164 p.), emergencies activities cards 8 and overhead transparencies (26)",False,0,Non-STEM,0.6097256526944246,0.0,0.0263494844666082,0.0,0.048453399824786,0.0637509266123054,0.043196980928634,0.0673899858481029,0.1443493496866365,0.6065098726329268,"{'Anger': 0.0, 'Anticipation': 0.0263494844666082, 'Disgust': 0.0, 'Fear': 0.048453399824786, 'Joy': 0.0637509266123054, 'Sadness': 0.043196980928634, 'Surprise': 0.0673899858481029, 'Trust': 0.1443493496866365}"
9780871929884,"An up-to-date look at one of the fastest-growing art career areas. This studio textbook program is a visually dynamic and extensive resource, specifically designed to fit a range of teaching styles, instructional needs, and classroom configurations. This curriculum covers all aspects of design including: History of Graphic Design, the Design Process, Identity Design, Advertising, and Digital Design. Students will have the opportunity to explore their own unique style and interests, through stimulating hands-on studio opportunities, from basic to advanced levels. Some of the features included in this textbook to help make it the most valuable tool in the design classroom are: * Key Terms: Important terms are highlighted and defined the first time they appear. Use these words to build your student's graphic design vocabulary. * Career Profiles of professional artists: dispel the myth of the ""poor starving artist"" and help answer questions about careers in design. * Step by Step How-To's: Illustrated diagrams and instructions will help students master fundamental skills and techniques. * Student Artwork: In each chapter, graphic designs by students encourage peer sharing and critique.",False,0,Non-STEM,0.6548101359450511,0.0198432275393301,0.0789892013374993,0.0007126020939538,0.0291984140035447,0.049123864861408,0.0139596923020702,0.0210583054687642,0.1110562955654223,0.6760583968280071,"{'Anger': 0.0198432275393301, 'Anticipation': 0.0789892013374993, 'Disgust': 0.0007126020939538, 'Fear': 0.0291984140035447, 'Joy': 0.049123864861408, 'Sadness': 0.0139596923020702, 'Surprise': 0.0210583054687642, 'Trust': 0.1110562955654223}"
0-86709-428-1,"Unlike traditional grammar books that emphasize sentence analysis, this worktext asks students to imitate the sentence styles of professional writers, making the sentence composing process enjoyable and challenging.",False,0,Non-STEM,0.6914933463377648,0.0462958557358329,0.0389684541085787,0.022267688062045,0.0699433791692439,0.048199076937717,0.0334015320930675,0.0,0.1223771232811533,0.6185468906123615,"{'Anger': 0.0462958557358329, 'Anticipation': 0.0389684541085787, 'Disgust': 0.022267688062045, 'Fear': 0.0699433791692439, 'Joy': 0.048199076937717, 'Sadness': 0.0334015320930675, 'Surprise': 0.0, 'Trust': 0.1223771232811533}"
9781319056148,Achieve success in AP® English Language as you prepare to entier college composition coures with the inviting instruction and reading selections featured in Language of Composition.,False,0,Non-STEM,0.5996820507756112,0.0,0.104215887016328,0.0,0.0,0.0943455662309025,0.0,0.0151729931222764,0.1562450779650338,0.6300204756654592,"{'Anger': 0.0, 'Anticipation': 0.104215887016328, 'Disgust': 0.0, 'Fear': 0.0, 'Joy': 0.0943455662309025, 'Sadness': 0.0, 'Surprise': 0.0151729931222764, 'Trust': 0.1562450779650338}"
9780785468523,"Guided by Grant Wiggins, co-author of Understanding by Design, instruction and assessment are organized around an Essential Question that explores the big ideas of American Government. New, for an accessible curriculum! Explicit reading strategies, such as point-of-use vocabulary support and a considerate text, are designed for students reading at about a 6th-grade level. Each unit culminates in a performance-based assessment task that demonstrates students' understanding. - Publisher.",False,0,Non-STEM,0.5559346712411681,0.0012925197981207,0.1152189077181896,0.0,0.0372779122727832,0.0370727504000656,0.0099708670140741,0.0384473349472734,0.1862664642402855,0.5744532436092076,"{'Anger': 0.0012925197981207, 'Anticipation': 0.1152189077181896, 'Disgust': 0.0, 'Fear': 0.0372779122727832, 'Joy': 0.0370727504000656, 'Sadness': 0.0099708670140741, 'Surprise': 0.0384473349472734, 'Trust': 0.1862664642402855}"
9780871929822,"This studio textbook program is a visually dynamic and extensive resource, specifically designed to fit a range of teaching styles, instructional needs, and classroom configurations. This curriculum covers all printmaking processes including: relief, intaglio, planography, and serigraphy. Students will have the opportunity to explore their own unique style and interests, through stimulating hands-on studio opportunities, from basic to advanced levels. Some of the features included in thistextbook to help make it the most valuable tool in the printmaking classroom are: * Key Terms - Important terms are highlighted and defined the first time they appear. Use these words to build your student's printmaking vocabulary. * In-depth Profiles - This feature highlights the historical and cultural influences that shape significant prints. * Step by Step How-To's - Diagrams and instructions that illustrate fundamental skills and techniques. * Student Artwork - Images included in each chapter encourage peer sharing and critique.",False,0,Non-STEM,0.6702897339054066,0.0221434898139946,0.0710049220212801,0.000874527698983,0.0163917884091444,0.0560034084156473,0.0012781558677445,0.0239149689991142,0.1356751241717213,0.6727136146023702,"{'Anger': 0.0221434898139946, 'Anticipation': 0.0710049220212801, 'Disgust': 0.000874527698983, 'Fear': 0.0163917884091444, 'Joy': 0.0560034084156473, 'Sadness': 0.0012781558677445, 'Surprise': 0.0239149689991142, 'Trust': 0.1356751241717213}"
1-58079-406-8,"State-adopted textbook, 2001-2007, Grade 9.",False,0,Non-STEM,0.6926002031406835,0.0,0.0,0.0,0.0211148648648648,0.0,0.0,0.0,0.1342905405405405,0.8445945945945946,"{'Anger': 0.0, 'Anticipation': 0.0, 'Disgust': 0.0, 'Fear': 0.0211148648648648, 'Joy': 0.0, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.1342905405405405}"
9781319035334,"How can students with widely varied levels of literary experience learn to write poetry, fiction, creative nonfiction, and drama — over the course of only one semester? In Creative Writing: Four Genres in Brief, David Starkey offers some solutions to the challenges of teaching the introductory creative writing course: (1) concise, accessible instruction in the basics of writing poetry, fiction, creative nonfiction, and drama; (2) short models of literature to analyze, admire and emulate; (3) inventive and imaginative assignments that inspire and motivate. In the third edition, in response to reviewer requests, the literature and writing prompts have been significantly refreshed and expanded, while new treatment of getting published and the growing trend of hybrid creative writing have been added.",False,0,Non-STEM,0.6531222195994831,0.0,0.035755645628257,0.0,0.0028662420382165,0.0278372900984365,0.0061667631731326,0.0115373480023161,0.0907064273306311,0.8251302837290099,"{'Anger': 0.0, 'Anticipation': 0.035755645628257, 'Disgust': 0.0, 'Fear': 0.0028662420382165, 'Joy': 0.0278372900984365, 'Sadness': 0.0061667631731326, 'Surprise': 0.0115373480023161, 'Trust': 0.0907064273306311}"
0-03-005572-5,NC State textbook adoption 1998-2003.,False,0,Non-STEM,0.705224195812538,0.0,0.0,0.0,0.0415728036043415,0.0,0.0,0.0,0.1392586524677452,0.8191685439279132,"{'Anger': 0.0, 'Anticipation': 0.0, 'Disgust': 0.0, 'Fear': 0.0415728036043415, 'Joy': 0.0, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.1392586524677452}"
0844256277,"Prose, poetry, fiction, and drama that explore the new immigrant's experience in America.",False,0,Non-STEM,0.6178172636149115,0.0,0.0880750221771638,0.0,0.0277531364846027,0.047522493980484,0.0,0.0,0.0762894436700038,0.7603599036877455,"{'Anger': 0.0, 'Anticipation': 0.0880750221771638, 'Disgust': 0.0, 'Fear': 0.0277531364846027, 'Joy': 0.047522493980484, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.0762894436700038}"
0-13-050127-1,"Created in association with the Close Up Foundation, this high school civics textbook emphasizes U.S. government, primary sources, decision-making skills, social studies skills, and issues that affect students. Student edition.",False,0,Non-STEM,0.5479152375441863,0.0,0.015048522936172,0.0,0.0153477833354709,0.0811423196956094,0.0,0.0,0.118934632978496,0.7695267410542518,"{'Anger': 0.0, 'Anticipation': 0.015048522936172, 'Disgust': 0.0, 'Fear': 0.0153477833354709, 'Joy': 0.0811423196956094, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.118934632978496}"
0835900770,"Classic and contemporary works by authors such as Maya Angelou, Laura Ingalls Wilder, Langston Hughes, and Robert Frost help students comprehend and enjoy fiction, nonfiction, poetry, and drama. In addition, each book has a controlled reading level and a strong vocabulary strand. Reading Level: 5-9 Interest Level: 6-12",False,0,Non-STEM,0.6352246449415893,0.0,0.0376236966195125,0.0,0.0254034668260609,0.0406787540678754,0.0,0.0,0.1325297203958291,0.7637643620907218,"{'Anger': 0.0, 'Anticipation': 0.0376236966195125, 'Disgust': 0.0, 'Fear': 0.0254034668260609, 'Joy': 0.0406787540678754, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.1325297203958291}"
0-13-193885-1,"Through the use of over 50 visually arresting maps, this atlas shows the origins, historical development, and present state of all of the world's major religions. It provides both a synthesized overview of the global development of religions and a more detailed analysis of the religions of the various regions of the world.",False,0,Non-STEM,0.6395542861873083,0.0,0.0345432228651586,0.0,0.0292828335963528,0.0498334210064878,0.0208311415044713,0.0284762405751358,0.1356479046116079,0.7013852358407856,"{'Anger': 0.0, 'Anticipation': 0.0345432228651586, 'Disgust': 0.0, 'Fear': 0.0292828335963528, 'Joy': 0.0498334210064878, 'Sadness': 0.0208311415044713, 'Surprise': 0.0284762405751358, 'Trust': 0.1356479046116079}"
087192627X,"This is the complete contemporary visual arts program that encourages research, analysis, and problem solving. The Visual Experience is the leading art appreciation program in the country, with more images of student artwork, women artists, and contemporary and multicultural art than any comparable high school program. Jack Hobbs, Richard Salome, and Ken Vieth present a complete contemporary visual arts program that encourages research, analysis, and problem solving. - Publisher.",False,0,Non-STEM,0.6115455783820959,0.0107688548929692,0.1001334360728448,0.0154109267229228,0.0305963276889248,0.0842902516491571,0.0164633802552199,0.018944163581349,0.1407844537578229,0.5826082053787893,"{'Anger': 0.0107688548929692, 'Anticipation': 0.1001334360728448, 'Disgust': 0.0154109267229228, 'Fear': 0.0305963276889248, 'Joy': 0.0842902516491571, 'Sadness': 0.0164633802552199, 'Surprise': 0.018944163581349, 'Trust': 0.1407844537578229}"
0-06-113024-9,"Richard Wright grew up in the woods of Mississippi amid poverty, hunger, fear, and hatred. He lied, stole, and raged at those around him; at six he was a ""drunkard,"" hanging about in taverns. Surly, brutal, cold, suspicious, and self-pitying, he was surrounded on one side by whites who were either indifferent to him, pitying, or cruel, and on the other by blacks who resented anyone trying to rise above the common lot. Black Boy is Richard Wright's powerful account of his journey from innocence to experience in the Jim Crow South. It is at once an unashamed confession and a profound indictment—a poignant and disturbing record of social injustice and human suffering.",False,0,Non-STEM,0.6485593765591781,0.137271405616344,0.0910245619404698,0.0907337975361542,0.1066340194353049,0.0462009335067717,0.116841380365751,0.0104063049965567,0.0642130231846354,0.3366745734180121,"{'Anger': 0.137271405616344, 'Anticipation': 0.0910245619404698, 'Disgust': 0.0907337975361542, 'Fear': 0.1066340194353049, 'Joy': 0.0462009335067717, 'Sadness': 0.116841380365751, 'Surprise': 0.0104063049965567, 'Trust': 0.0642130231846354}"
9780078799822,This program provides a behind-the-scenes look at Washington never before available in any government program.,False,0,Non-STEM,0.6150681918141068,0.0,0.1442445015709797,0.0,0.0863562791583357,0.0285632676378177,0.0,0.0,0.1695705988765115,0.5712653527563554,"{'Anger': 0.0, 'Anticipation': 0.1442445015709797, 'Disgust': 0.0, 'Fear': 0.0863562791583357, 'Joy': 0.0285632676378177, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.1695705988765115}"
9780078910036,"Drawing on the features of Glencoe World History, this program motivates students, helps them understand the connections between recent world events and issues, and gives them an appreciation for the interconnectedness of the world's regions and peoples.",False,0,Non-STEM,0.6260631056257592,0.0,0.0255121951219512,0.0,0.0232682926829268,0.0548780487804878,0.0220975609756097,0.0,0.0937560975609756,0.7804878048780488,"{'Anger': 0.0, 'Anticipation': 0.0255121951219512, 'Disgust': 0.0, 'Fear': 0.0232682926829268, 'Joy': 0.0548780487804878, 'Sadness': 0.0220975609756097, 'Surprise': 0.0, 'Trust': 0.0937560975609756}"
0-13-134610-5,"""For Introduction to Chinese History and Introduction to East Asia courses.""A clear and manageable single volume narrative covering all the major periods of Chinese history. The text is presented chronologically and features brief principle interpretations to provide an accessible introductory overview of an expansive subject area.",False,0,Non-STEM,0.6233606222443122,0.0,0.0313245349022102,0.0,0.0059786929559548,0.0235649546827794,0.0129114326602003,0.0101764986484337,0.0574018126888217,0.8586420734615997,"{'Anger': 0.0, 'Anticipation': 0.0313245349022102, 'Disgust': 0.0, 'Fear': 0.0059786929559548, 'Joy': 0.0235649546827794, 'Sadness': 0.0129114326602003, 'Surprise': 0.0101764986484337, 'Trust': 0.0574018126888217}"
978-0-471-93368-7,This updated guide reflects the recent changes to the AP English Language andComposition exam and includes subject reviews and six practice tests.,False,0,Non-STEM,0.5890764899984822,0.0,0.0,0.0,0.0536543151600975,0.0207694123200377,0.0319408386436944,0.0122728345527495,0.0946424356856266,0.7867201636377941,"{'Anger': 0.0, 'Anticipation': 0.0, 'Disgust': 0.0, 'Fear': 0.0536543151600975, 'Joy': 0.0207694123200377, 'Sadness': 0.0319408386436944, 'Surprise': 0.0122728345527495, 'Trust': 0.0946424356856266}"
0553260588,The experiences of two women and four men who survived the bombing of Hiroshima serve to document the incredible events that followed the sudden destruction of a city,False,0,Non-STEM,0.628979099803985,0.0488131557407545,0.0,0.0,0.1291018676984894,0.0511198749906987,0.0337078651685393,0.1052905722151946,0.1110945754892477,0.5208720886970757,"{'Anger': 0.0488131557407545, 'Anticipation': 0.0, 'Disgust': 0.0, 'Fear': 0.1291018676984894, 'Joy': 0.0511198749906987, 'Sadness': 0.0337078651685393, 'Surprise': 0.1052905722151946, 'Trust': 0.1110945754892477}"
9780871927194,"A textbook covering the world and work of the artist, trends and influences in world art, and art in the western world.",False,0,Non-STEM,0.6460850923692483,0.0,0.071291822408606,0.0,0.0,0.0426656942291913,0.0,0.0313611085787218,0.0341872549913392,0.8204941197921416,"{'Anger': 0.0, 'Anticipation': 0.071291822408606, 'Disgust': 0.0, 'Fear': 0.0, 'Joy': 0.0426656942291913, 'Sadness': 0.0, 'Surprise': 0.0313611085787218, 'Trust': 0.0341872549913392}"
9781319194444,"The first and bestselling reader of its kind, A World of Ideas engages students with the big ideas that have shaped society and are reshaping it today. Readings by essential authors - from Aristotle and Mary Wollstonecraft to bell hooks and Marilynne Robinson - help students trace the origins of central cultural concepts and respond to them. A World of Ideas asks such crucial questions as, What defines good government? What forces shape our society? What does it mean to be educated? A World of Ideas helps students respond to these questions by providing the guidance they need to understand, analyze, and write. Substantial, supportive apparatus helps students focus on both the content of the readings as well as the rhetorical moves that writers use to achieve their purposes, providing instruction and models as students join in the important conversations continuing today. New chapters on Education and Gender, and new readings throughout, speak to today's urgent concerns. Improved writing instruction includes more scaffolding and examples that provide greater support for students.",False,0,Non-STEM,0.5418300264952975,0.0143659180977542,0.0815040018649467,0.0,0.0388044914134742,0.0488868598958738,0.0069449840702463,0.0105486051752272,0.1287298935426218,0.6702152459398555,"{'Anger': 0.0143659180977542, 'Anticipation': 0.0815040018649467, 'Disgust': 0.0, 'Fear': 0.0388044914134742, 'Joy': 0.0488868598958738, 'Sadness': 0.0069449840702463, 'Surprise': 0.0105486051752272, 'Trust': 0.1287298935426218}"
9780871927217,"The student book includes: * both traditional and digital photography * instruction on how to take photographs of a variety of subjects from landscape to portrait to animal photography * outstanding student examples * a wealth of professional examples from important historical figures in photography, such as Ansel Adams and Margaret Bourke-White, to the works of dynamic contemporary photographers, such as Jerry Uelsmann and Maggie Taylor.",False,0,Non-STEM,0.6490742110874961,0.0306862113402061,0.0161350945017182,0.0115442439862542,0.0422573024054982,0.0415055841924398,0.0213971219931271,0.0153028350515463,0.0694533934707903,0.7517182130584192,"{'Anger': 0.0306862113402061, 'Anticipation': 0.0161350945017182, 'Disgust': 0.0115442439862542, 'Fear': 0.0422573024054982, 'Joy': 0.0415055841924398, 'Sadness': 0.0213971219931271, 'Surprise': 0.0153028350515463, 'Trust': 0.0694533934707903}"
0-02-823102-3,"Applies traditional economic theory to contemporary problems such as unemployment, inflation, and conflicting economic systems.",False,0,Non-STEM,0.6514113137712756,0.0565170626772269,0.0351031583064437,0.0,0.1177275838466803,0.0,0.0886868094260291,0.0,0.1152830742153124,0.5866823115283074,"{'Anger': 0.0565170626772269, 'Anticipation': 0.0351031583064437, 'Disgust': 0.0, 'Fear': 0.1177275838466803, 'Joy': 0.0, 'Sadness': 0.0886868094260291, 'Surprise': 0.0, 'Trust': 0.1152830742153124}"
0663434734,"An anthology of American literature featuring poetry, prose, and drama selections from 1620 to the present by such authors as Anne Bradstreet, Edgar Allen Poe, Thornton Wilder, and John Updike.",False,0,Non-STEM,0.7105006744598772,0.0,0.027175057931325,0.013166210238045,0.0,0.0232251948599115,0.0,0.0168527491046977,0.0769433326311354,0.8426374552348852,"{'Anger': 0.0, 'Anticipation': 0.027175057931325, 'Disgust': 0.013166210238045, 'Fear': 0.0, 'Joy': 0.0232251948599115, 'Sadness': 0.0, 'Surprise': 0.0168527491046977, 'Trust': 0.0769433326311354}"
9780871927200,"Helps students explore both realistic and expressive drawing techniques through stimulating hands-on studio opportunities, from basic to advanced levels. This book includes examples of master artworks, portfolio tips, drawing careers profiles, and instructions.",False,0,Non-STEM,0.6283122049515474,0.007734985623456,0.1457903049447211,0.0,0.0211800915239136,0.0596525331065484,0.0,0.0404973069290892,0.077187867006844,0.6479569108654275,"{'Anger': 0.007734985623456, 'Anticipation': 0.1457903049447211, 'Disgust': 0.0, 'Fear': 0.0211800915239136, 'Joy': 0.0596525331065484, 'Sadness': 0.0, 'Surprise': 0.0404973069290892, 'Trust': 0.077187867006844}"
9780385474542,"“A true classic of world literature . . . A masterpiece that has inspired generations of writers in Nigeria, across Africa, and around the world.” —Barack Obama “African literature is incomplete and unthinkable without the works of Chinua Achebe.” —Toni Morrison ""A magical writer - one of the greates of the twentieth century."" —Margaret Atwood Named one of America's most-loved novels by PBS’s The Great American Read Things Fall Apart is the first of three novels in Chinua Achebe's critically acclaimed African Trilogy. It is a classic narrative about Africa's cataclysmic encounter with Europe as it establishes a colonial presence on the continent. Told through the fictional experiences of Okonkwo, a wealthy and fearless Igbo warrior of Umuofia in the late 1800s, Things Fall Apart explores one man's futile resistance to the devaluing of his Igbo traditions by British political andreligious forces and his despair as his community capitulates to the powerful new order. With more than twenty million copies sold and translated into fifty-seven languages, Things Fall Apart provides one of the most illuminating and permanent monuments to African experience. Achebe does not only capture life in a pre-colonial African village, he conveys the tragedy of the loss of that world while broadening our understanding of our contemporary realities.",False,0,Non-STEM,0.6149119332261586,0.0328859930629842,0.0264028007390839,0.0081039904048753,0.0551071347531524,0.0533728808065091,0.0520843463321339,0.0126584330124153,0.0624412460695646,0.696943174819281,"{'Anger': 0.0328859930629842, 'Anticipation': 0.0264028007390839, 'Disgust': 0.0081039904048753, 'Fear': 0.0551071347531524, 'Joy': 0.0533728808065091, 'Sadness': 0.0520843463321339, 'Surprise': 0.0126584330124153, 'Trust': 0.0624412460695646}"
